SUBJECTID,age,emotion,ACTOR,presentNumber,meanAmpNC
07,olderAgeGroup,B,4,8,-5.793
07,olderAgeGroup,B,4,9,9.476
07,olderAgeGroup,B,4,10,-1.713
07,olderAgeGroup,B,5,1,-7.142
07,olderAgeGroup,B,5,2,-20.663
07,olderAgeGroup,B,5,3,-5.445
07,olderAgeGroup,B,5,4,-3.76
07,olderAgeGroup,B,5,5,7.198
07,olderAgeGroup,B,5,6,12.425
07,olderAgeGroup,B,5,7,4.467
07,olderAgeGroup,B,5,8,15.666
07,olderAgeGroup,B,5,9,14.159
07,olderAgeGroup,B,5,10,19.741
07,olderAgeGroup,A,1,1,-21.754
07,olderAgeGroup,A,1,2,-26.304
07,olderAgeGroup,A,1,3,-20.486
07,olderAgeGroup,A,1,4,-32.719
07,olderAgeGroup,A,1,5,-14.652
07,olderAgeGroup,A,1,6,-16.201
07,olderAgeGroup,A,1,7,-8.49
07,olderAgeGroup,A,1,8,-13.852
07,olderAgeGroup,A,1,9,0.012
07,olderAgeGroup,A,1,10,2.237
07,olderAgeGroup,A,2,1,-6.368
07,olderAgeGroup,A,2,2,4.002
07,olderAgeGroup,A,2,3,-1.418
07,olderAgeGroup,A,2,4,2.568
07,olderAgeGroup,A,2,5,6.75
07,olderAgeGroup,A,2,6,5.401
07,olderAgeGroup,A,2,7,-5.053
07,olderAgeGroup,A,2,8,4.566
07,olderAgeGroup,A,2,9,17.714
07,olderAgeGroup,A,2,10,16.657
07,olderAgeGroup,A,3,1,-16.437
07,olderAgeGroup,A,3,2,-8.489
07,olderAgeGroup,A,3,3,-10.615
07,olderAgeGroup,A,3,4,-13.588
07,olderAgeGroup,A,3,5,-10.423
07,olderAgeGroup,A,3,6,-9.243
07,olderAgeGroup,A,3,7,-13.239
07,olderAgeGroup,A,3,8,-8.47
07,olderAgeGroup,A,3,9,-2.527
07,olderAgeGroup,A,3,10,7.869
07,olderAgeGroup,A,4,1,-12.159
07,olderAgeGroup,A,4,2,2.516
07,olderAgeGroup,A,4,3,-4.668
07,olderAgeGroup,A,4,4,-13.633
07,olderAgeGroup,A,4,5,0.704
07,olderAgeGroup,A,4,6,-1.566
07,olderAgeGroup,A,4,7,-1.063
07,olderAgeGroup,A,4,8,-1.533
07,olderAgeGroup,A,4,9,8.092
07,olderAgeGroup,A,4,10,5.46
07,olderAgeGroup,A,5,1,-2.168
07,olderAgeGroup,A,5,2,3.792
07,olderAgeGroup,A,5,3,8.916
07,olderAgeGroup,A,5,4,-1.96
07,olderAgeGroup,A,5,5,8.391
07,olderAgeGroup,A,5,6,8.64
07,olderAgeGroup,A,5,7,18.733
07,olderAgeGroup,A,5,8,3.157
07,olderAgeGroup,A,5,9,15.266
07,olderAgeGroup,A,5,10,11.756
08,olderAgeGroup,B,1,1,-18.117
08,olderAgeGroup,B,1,2,-21.482
08,olderAgeGroup,B,1,3,-32.533
08,olderAgeGroup,B,1,4,-19.465
08,olderAgeGroup,B,1,5,-23.179
08,olderAgeGroup,B,1,6,-21.054
08,olderAgeGroup,B,1,7,-23.89
08,olderAgeGroup,B,1,8,-16.499
08,olderAgeGroup,B,1,9,-8.148
08,olderAgeGroup,B,1,10,-4.028
08,olderAgeGroup,B,2,1,-7.13
08,olderAgeGroup,B,2,2,-7.191
08,olderAgeGroup,B,2,3,-3.845
08,olderAgeGroup,B,2,4,9.237
08,olderAgeGroup,B,2,5,0.26
08,olderAgeGroup,B,2,6,0.82
08,olderAgeGroup,B,2,7,3.587
08,olderAgeGroup,B,2,8,6.089
08,olderAgeGroup,B,2,9,4.458
08,olderAgeGroup,B,2,10,2.661
08,olderAgeGroup,B,3,1,-19.339
08,olderAgeGroup,B,3,2,-18.605
08,olderAgeGroup,B,3,3,-7.342
08,olderAgeGroup,B,3,4,-20.154
08,olderAgeGroup,B,3,5,-7.021
08,olderAgeGroup,B,3,6,-16.407
08,olderAgeGroup,B,3,7,-3.572
08,olderAgeGroup,B,3,8,-15.363
08,olderAgeGroup,B,3,9,-1.341
08,olderAgeGroup,B,3,10,-9.38
08,olderAgeGroup,B,4,1,-10.808
08,olderAgeGroup,B,4,2,-6.165
08,olderAgeGroup,B,4,3,-1.12
08,olderAgeGroup,B,4,4,2.913
08,olderAgeGroup,B,4,5,-11.018
08,olderAgeGroup,B,4,6,11.606
08,olderAgeGroup,B,4,7,3.316
08,olderAgeGroup,B,4,8,2.542
08,olderAgeGroup,B,4,9,0.535
08,olderAgeGroup,B,4,10,15.247
08,olderAgeGroup,B,5,1,-8.092
08,olderAgeGroup,B,5,2,-5.319
08,olderAgeGroup,B,5,3,5.914
08,olderAgeGroup,B,5,4,1.076
08,olderAgeGroup,B,5,5,1.097
08,olderAgeGroup,B,5,6,8.346
08,olderAgeGroup,B,5,7,14.064
08,olderAgeGroup,B,5,8,4.885
08,olderAgeGroup,B,5,9,-2.07
08,olderAgeGroup,B,5,10,12.423
08,olderAgeGroup,A,1,1,-28.704
08,olderAgeGroup,A,1,2,-21.559
08,olderAgeGroup,A,1,3,-21.998
08,olderAgeGroup,A,1,4,-31.743
08,olderAgeGroup,A,1,5,-21.574
08,olderAgeGroup,A,1,6,-16.204
08,olderAgeGroup,A,1,7,-8.085
08,olderAgeGroup,A,1,8,-7.474
08,olderAgeGroup,A,1,9,-6.253
08,olderAgeGroup,A,1,10,2.198
08,olderAgeGroup,A,2,1,0.768
08,olderAgeGroup,A,2,2,2.749
08,olderAgeGroup,A,2,3,-0.303
08,olderAgeGroup,A,2,4,10.946
08,olderAgeGroup,A,2,5,9.423
08,olderAgeGroup,A,2,6,8.482
08,olderAgeGroup,A,2,7,-0.567
08,olderAgeGroup,A,2,8,13.089
08,olderAgeGroup,A,2,9,10.365
08,olderAgeGroup,A,2,10,-3.975
08,olderAgeGroup,A,3,1,-10.319
08,olderAgeGroup,A,3,2,-0.231
08,olderAgeGroup,A,3,3,-6.554
08,olderAgeGroup,A,3,4,-11.094
08,olderAgeGroup,A,3,5,-18.799
08,olderAgeGroup,A,3,6,-5.084
08,olderAgeGroup,A,3,7,-1.873
08,olderAgeGroup,A,3,8,0.898
08,olderAgeGroup,A,3,9,-6.023
08,olderAgeGroup,A,3,10,-2.122
08,olderAgeGroup,A,4,1,-14.636
08,olderAgeGroup,A,4,2,-0.495
08,olderAgeGroup,A,4,3,3.795
08,olderAgeGroup,A,4,4,-9.748
08,olderAgeGroup,A,4,5,5.153
08,olderAgeGroup,A,4,6,-3.14
08,olderAgeGroup,A,4,7,6.12
08,olderAgeGroup,A,4,8,10.906
08,olderAgeGroup,A,4,9,7.846
08,olderAgeGroup,A,4,10,0.911
08,olderAgeGroup,A,5,1,-8.961
08,olderAgeGroup,A,5,2,-0.377
08,olderAgeGroup,A,5,3,5.158
08,olderAgeGroup,A,5,4,5.437
08,olderAgeGroup,A,5,5,11.568
08,olderAgeGroup,A,5,6,4.046
08,olderAgeGroup,A,5,7,0.219
08,olderAgeGroup,A,5,8,2.843
08,olderAgeGroup,A,5,9,6.865
08,olderAgeGroup,A,5,10,1.453
09,olderAgeGroup,B,1,1,-6.551
09,olderAgeGroup,B,1,2,1.991
09,olderAgeGroup,B,1,3,-13.982
09,olderAgeGroup,B,1,4,-8.216
09,olderAgeGroup,B,1,5,5.208
09,olderAgeGroup,B,1,6,-6.572
09,olderAgeGroup,B,1,7,-6.221
09,olderAgeGroup,B,1,8,1.098
09,olderAgeGroup,B,1,9,4.831
09,olderAgeGroup,B,1,10,-5.233
09,olderAgeGroup,B,2,1,1.355
09,olderAgeGroup,B,2,2,5.227
09,olderAgeGroup,B,2,3,10.121
09,olderAgeGroup,B,2,4,14.847
09,olderAgeGroup,B,2,5,14.936
09,olderAgeGroup,B,2,6,28.808
09,olderAgeGroup,B,2,7,15.998
09,olderAgeGroup,B,2,8,16.864
09,olderAgeGroup,B,2,9,28.003
09,olderAgeGroup,B,2,10,12.195
09,olderAgeGroup,B,3,1,6.68
09,olderAgeGroup,B,3,2,1.365
09,olderAgeGroup,B,3,3,10.943
09,olderAgeGroup,B,3,4,2.796
09,olderAgeGroup,B,3,5,10.912
09,olderAgeGroup,B,3,6,8.333
09,olderAgeGroup,B,3,7,10.73
09,olderAgeGroup,B,3,8,-0.606
09,olderAgeGroup,B,3,9,8.171
09,olderAgeGroup,B,3,10,12.352
09,olderAgeGroup,B,4,1,6.826
09,olderAgeGroup,B,4,2,14.306
09,olderAgeGroup,B,4,3,19.749
09,olderAgeGroup,B,4,4,18.262
09,olderAgeGroup,B,4,5,11.24
09,olderAgeGroup,B,4,6,15.839
09,olderAgeGroup,B,4,7,24.236
09,olderAgeGroup,B,4,8,17.292
09,olderAgeGroup,B,4,9,23.887
09,olderAgeGroup,B,4,10,14.847
09,olderAgeGroup,B,5,1,6.035
09,olderAgeGroup,B,5,2,12.83
09,olderAgeGroup,B,5,3,19.828
09,olderAgeGroup,B,5,4,18.683
09,olderAgeGroup,B,5,5,17.052
09,olderAgeGroup,B,5,6,15.997
09,olderAgeGroup,B,5,7,27.412
09,olderAgeGroup,B,5,8,23.698
09,olderAgeGroup,B,5,9,34.306
09,olderAgeGroup,B,5,10,26.446
09,olderAgeGroup,A,1,1,-10.753
09,olderAgeGroup,A,1,2,-0.855
09,olderAgeGroup,A,1,3,-1.283
09,olderAgeGroup,A,1,4,-0.386
09,olderAgeGroup,A,1,5,-1.101
09,olderAgeGroup,A,1,6,-0.235
09,olderAgeGroup,A,1,7,9.993
09,olderAgeGroup,A,1,8,15.991
09,olderAgeGroup,A,1,9,9.769
09,olderAgeGroup,A,1,10,3.167
09,olderAgeGroup,A,2,1,14.559
09,olderAgeGroup,A,2,2,7.004
09,olderAgeGroup,A,2,3,8.029
09,olderAgeGroup,A,2,4,14.068
09,olderAgeGroup,A,2,5,21.588
09,olderAgeGroup,A,2,6,18.337
09,olderAgeGroup,A,2,7,27.743
09,olderAgeGroup,A,2,8,19.647
09,olderAgeGroup,A,2,9,31.628
09,olderAgeGroup,A,2,10,28.92
09,olderAgeGroup,A,3,1,-5.065
09,olderAgeGroup,A,3,2,8.02
09,olderAgeGroup,A,3,3,8.655
09,olderAgeGroup,A,3,4,-6.498
09,olderAgeGroup,A,3,5,20.451
09,olderAgeGroup,A,3,6,10.937
09,olderAgeGroup,A,3,7,2.818
09,olderAgeGroup,A,3,8,17.011
09,olderAgeGroup,A,3,9,12.702
09,olderAgeGroup,A,3,10,6.499
09,olderAgeGroup,A,4,1,15.398
09,olderAgeGroup,A,4,2,21.181
09,olderAgeGroup,A,4,3,26.349
09,olderAgeGroup,A,4,4,5.178
09,olderAgeGroup,A,4,5,19.653
09,olderAgeGroup,A,4,6,17.37
09,olderAgeGroup,A,4,7,16.124
09,olderAgeGroup,A,4,8,21.17
09,olderAgeGroup,A,4,9,23.706
09,olderAgeGroup,A,4,10,20.847
09,olderAgeGroup,A,5,1,18.317
09,olderAgeGroup,A,5,2,14.476
09,olderAgeGroup,A,5,3,10.359
09,olderAgeGroup,A,5,4,14.971
09,olderAgeGroup,A,5,5,16.415
09,olderAgeGroup,A,5,6,20.718
09,olderAgeGroup,A,5,7,19.834
09,olderAgeGroup,A,5,8,30.828
09,olderAgeGroup,A,5,9,10.863
09,olderAgeGroup,A,5,10,16.522
10,youngerAgeGroup,B,1,1,-15.156
10,youngerAgeGroup,B,1,2,-13.821
10,youngerAgeGroup,B,1,3,-16.128
10,youngerAgeGroup,B,1,4,-6.723
10,youngerAgeGroup,B,1,5,-26.727
10,youngerAgeGroup,B,1,6,-6.771
10,youngerAgeGroup,B,1,7,-3.823
10,youngerAgeGroup,B,1,8,-8.607
10,youngerAgeGroup,B,1,9,-5.596
10,youngerAgeGroup,B,1,10,-6.812
10,youngerAgeGroup,B,2,1,-6.102
10,youngerAgeGroup,B,2,2,0.744
10,youngerAgeGroup,B,2,3,9.663
10,youngerAgeGroup,B,2,4,0.213
10,youngerAgeGroup,B,2,5,7.724
10,youngerAgeGroup,B,2,6,5.061
10,youngerAgeGroup,B,2,7,-2.736
10,youngerAgeGroup,B,2,8,6.482
10,youngerAgeGroup,B,2,9,7.562
10,youngerAgeGroup,B,2,10,9.549
10,youngerAgeGroup,B,3,1,-4.314
10,youngerAgeGroup,B,3,2,-10.68
10,youngerAgeGroup,B,3,3,-6.259
10,youngerAgeGroup,B,3,4,-4.356
10,youngerAgeGroup,B,3,5,-6.034
10,youngerAgeGroup,B,3,6,-0.276
10,youngerAgeGroup,B,3,7,-5.163
10,youngerAgeGroup,B,3,8,-1.33
10,youngerAgeGroup,B,3,9,9.202
10,youngerAgeGroup,B,3,10,4.201
10,youngerAgeGroup,B,4,1,-2.697
10,youngerAgeGroup,B,4,2,-3.1
10,youngerAgeGroup,B,4,3,-12.55
10,youngerAgeGroup,B,4,4,12.141
10,youngerAgeGroup,B,4,5,2.009
10,youngerAgeGroup,B,4,6,-1.584
10,youngerAgeGroup,B,4,7,17.086
10,youngerAgeGroup,B,4,8,1.873
10,youngerAgeGroup,B,4,9,10.348
10,youngerAgeGroup,B,4,10,5.54
10,youngerAgeGroup,B,5,1,1.236
10,youngerAgeGroup,B,5,2,7.094
10,youngerAgeGroup,B,5,3,6.259
10,youngerAgeGroup,B,5,4,11.309
10,youngerAgeGroup,B,5,5,8.244
10,youngerAgeGroup,B,5,6,7.079
10,youngerAgeGroup,B,5,7,6.368
10,youngerAgeGroup,B,5,8,15.881
10,youngerAgeGroup,B,5,9,14.291
10,youngerAgeGroup,B,5,10,14.878
10,youngerAgeGroup,A,1,1,0.761
10,youngerAgeGroup,A,1,2,-4.77
10,youngerAgeGroup,A,1,3,-9.999
10,youngerAgeGroup,A,1,4,-3.046
10,youngerAgeGroup,A,1,5,-8.933
10,youngerAgeGroup,A,1,6,-16.304
10,youngerAgeGroup,A,1,7,-5.542
10,youngerAgeGroup,A,1,8,11.775
10,youngerAgeGroup,A,1,9,12.822
10,youngerAgeGroup,A,1,10,-9.659
10,youngerAgeGroup,A,2,1,4.261
10,youngerAgeGroup,A,2,2,-7.893
10,youngerAgeGroup,A,2,3,5.174
10,youngerAgeGroup,A,2,4,2.966
10,youngerAgeGroup,A,2,5,19.81
10,youngerAgeGroup,A,2,6,7.158
10,youngerAgeGroup,A,2,7,21.913
10,youngerAgeGroup,A,2,8,10.305
10,youngerAgeGroup,A,2,9,3.472
10,youngerAgeGroup,A,2,10,10.349
10,youngerAgeGroup,A,3,1,-13.875
10,youngerAgeGroup,A,3,2,-0.071
10,youngerAgeGroup,A,3,3,-10.361
10,youngerAgeGroup,A,3,4,3.834
10,youngerAgeGroup,A,3,5,1.187
10,youngerAgeGroup,A,3,6,-6.729
10,youngerAgeGroup,A,3,7,1.108
10,youngerAgeGroup,A,3,8,10.726
10,youngerAgeGroup,A,3,9,23.621
10,youngerAgeGroup,A,3,10,3.789
10,youngerAgeGroup,A,4,1,-4.462
10,youngerAgeGroup,A,4,2,5.14
10,youngerAgeGroup,A,4,3,-1.674
10,youngerAgeGroup,A,4,4,8.131
10,youngerAgeGroup,A,4,5,1.407
10,youngerAgeGroup,A,4,6,8.399
10,youngerAgeGroup,A,4,7,11.198
10,youngerAgeGroup,A,4,8,9.02
10,youngerAgeGroup,A,4,9,7.564
10,youngerAgeGroup,A,4,10,10.618
10,youngerAgeGroup,A,5,1,2.03
10,youngerAgeGroup,A,5,2,2.167
10,youngerAgeGroup,A,5,3,13.281
10,youngerAgeGroup,A,5,4,12.155
10,youngerAgeGroup,A,5,5,3.551
10,youngerAgeGroup,A,5,6,23.62
10,youngerAgeGroup,A,5,7,19.206
10,youngerAgeGroup,A,5,8,8.526
10,youngerAgeGroup,A,5,9,23.564
10,youngerAgeGroup,A,5,10,28.05
11,olderAgeGroup,B,1,1,-21.474
11,olderAgeGroup,B,1,2,-8.998
11,olderAgeGroup,B,1,3,-6.922
11,olderAgeGroup,B,1,4,-13.08
11,olderAgeGroup,B,1,5,2.05
11,olderAgeGroup,B,1,6,-7.446
11,olderAgeGroup,B,1,7,-10.406
11,olderAgeGroup,B,1,8,-12.934
11,olderAgeGroup,B,1,9,14.135
11,olderAgeGroup,B,1,10,-3.475
11,olderAgeGroup,B,2,1,7.17
11,olderAgeGroup,B,2,2,7.578
11,olderAgeGroup,B,2,3,1.753
11,olderAgeGroup,B,2,4,10.714
11,olderAgeGroup,B,2,5,13.356
11,olderAgeGroup,B,2,6,12.084
11,olderAgeGroup,B,2,7,19.64
11,olderAgeGroup,B,2,8,14.341
11,olderAgeGroup,B,2,9,8.976
11,olderAgeGroup,B,2,10,23.813
11,olderAgeGroup,B,3,1,2.807
11,olderAgeGroup,B,3,2,-8.154
11,olderAgeGroup,B,3,3,8.524
11,olderAgeGroup,B,3,4,-10.5
11,olderAgeGroup,B,3,5,6.212
11,olderAgeGroup,B,3,6,-1.565
11,olderAgeGroup,B,3,7,2.119
11,olderAgeGroup,B,3,8,7.449
11,olderAgeGroup,B,3,9,11.473
11,olderAgeGroup,B,3,10,16.509
11,olderAgeGroup,B,4,1,3.12
11,olderAgeGroup,B,4,2,15.513
11,olderAgeGroup,B,4,3,-0.058
11,olderAgeGroup,B,4,4,9.513
11,olderAgeGroup,B,4,5,3.25
11,olderAgeGroup,B,4,6,4.71
11,olderAgeGroup,B,4,7,9.343
11,olderAgeGroup,B,4,8,17.305
11,olderAgeGroup,B,4,9,23.775
11,olderAgeGroup,B,4,10,17.87
11,olderAgeGroup,B,5,1,7.835
11,olderAgeGroup,B,5,2,7.788
11,olderAgeGroup,B,5,3,11.274
11,olderAgeGroup,B,5,4,5.874
11,olderAgeGroup,B,5,5,5.293
11,olderAgeGroup,B,5,6,14.608
11,olderAgeGroup,B,5,7,6.324
11,olderAgeGroup,B,5,8,19.757
11,olderAgeGroup,B,5,9,18.44
11,olderAgeGroup,B,5,10,23.881
11,olderAgeGroup,A,1,1,-5.211
11,olderAgeGroup,A,1,2,-8.169
11,olderAgeGroup,A,1,3,-9.576
11,olderAgeGroup,A,1,4,-9.385
11,olderAgeGroup,A,1,5,-12.49
11,olderAgeGroup,A,1,6,-0.053
11,olderAgeGroup,A,1,7,-9.497
11,olderAgeGroup,A,1,8,2.374
11,olderAgeGroup,A,1,9,2.477
11,olderAgeGroup,A,1,10,-1.963
11,olderAgeGroup,A,2,1,15.236
11,olderAgeGroup,A,2,2,7.724
11,olderAgeGroup,A,2,3,0.042
11,olderAgeGroup,A,2,4,12.678
11,olderAgeGroup,A,2,5,-1.441
11,olderAgeGroup,A,2,6,1.909
11,olderAgeGroup,A,2,7,15.165
11,olderAgeGroup,A,2,8,22.71
11,olderAgeGroup,A,2,9,15.663
11,olderAgeGroup,A,2,10,27.021
11,olderAgeGroup,A,3,1,-3.083
11,olderAgeGroup,A,3,2,-4.725
11,olderAgeGroup,A,3,3,4.073
11,olderAgeGroup,A,3,4,7.822
11,olderAgeGroup,A,3,5,7.006
11,olderAgeGroup,A,3,6,7.303
11,olderAgeGroup,A,3,7,17.741
11,olderAgeGroup,A,3,8,5.589
11,olderAgeGroup,A,3,9,5.817
11,olderAgeGroup,A,3,10,10.855
11,olderAgeGroup,A,4,1,11.567
11,olderAgeGroup,A,4,2,10.122
11,olderAgeGroup,A,4,3,8.465
11,olderAgeGroup,A,4,4,16.136
11,olderAgeGroup,A,4,5,8.083
11,olderAgeGroup,A,4,6,11.848
11,olderAgeGroup,A,4,7,18.089
11,olderAgeGroup,A,4,8,24.919
11,olderAgeGroup,A,4,9,14.904
11,olderAgeGroup,A,4,10,21.565
11,olderAgeGroup,A,5,1,1.241
11,olderAgeGroup,A,5,2,15.766
11,olderAgeGroup,A,5,3,17.94
11,olderAgeGroup,A,5,4,11.908
11,olderAgeGroup,A,5,5,24.676
11,olderAgeGroup,A,5,6,17.436
11,olderAgeGroup,A,5,7,21.537
11,olderAgeGroup,A,5,8,27.746
11,olderAgeGroup,A,5,9,26.483
11,olderAgeGroup,A,5,10,25.33
12,olderAgeGroup,B,1,1,-30.192
12,olderAgeGroup,B,1,2,-24.934
12,olderAgeGroup,B,1,3,-31.616
12,olderAgeGroup,B,1,4,-26.298
12,olderAgeGroup,B,1,5,-32.702
12,olderAgeGroup,B,1,6,-16.969
12,olderAgeGroup,B,1,7,-25.133
12,olderAgeGroup,B,1,8,-25.842
12,olderAgeGroup,B,1,9,-20.416
12,olderAgeGroup,B,1,10,-20.11
12,olderAgeGroup,B,2,1,-11.415
12,olderAgeGroup,B,2,2,-15.417
12,olderAgeGroup,B,2,3,-19.272
12,olderAgeGroup,B,2,4,-6.129
12,olderAgeGroup,B,2,5,-15.083
12,olderAgeGroup,B,2,6,-1.472
12,olderAgeGroup,B,2,7,-6.352
12,olderAgeGroup,B,2,8,5.347
12,olderAgeGroup,B,2,9,-2.471
12,olderAgeGroup,B,2,10,-5.19
12,olderAgeGroup,B,3,1,-30.332
12,olderAgeGroup,B,3,2,-30.321
12,olderAgeGroup,B,3,3,-27.901
12,olderAgeGroup,B,3,4,-18.474
12,olderAgeGroup,B,3,5,-27.301
12,olderAgeGroup,B,3,6,-29.348
12,olderAgeGroup,B,3,7,-8.567
12,olderAgeGroup,B,3,8,-19.447
12,olderAgeGroup,B,3,9,-23.757
12,olderAgeGroup,B,3,10,-9.83
12,olderAgeGroup,B,4,1,-9.688
12,olderAgeGroup,B,4,2,-20.769
12,olderAgeGroup,B,4,3,-11.366
12,olderAgeGroup,B,4,4,-14.373
12,olderAgeGroup,B,4,5,-19.487
12,olderAgeGroup,B,4,6,-5.549
12,olderAgeGroup,B,4,7,-7.459
12,olderAgeGroup,B,4,8,-13.918
12,olderAgeGroup,B,4,9,-11.816
12,olderAgeGroup,B,4,10,-4.092
12,olderAgeGroup,B,5,1,-6.98
12,olderAgeGroup,B,5,2,-7.589
12,olderAgeGroup,B,5,3,-12.5
12,olderAgeGroup,B,5,4,0.833
12,olderAgeGroup,B,5,5,-11.501
12,olderAgeGroup,B,5,6,-10.285
12,olderAgeGroup,B,5,7,-3.326
12,olderAgeGroup,B,5,8,-2.022
12,olderAgeGroup,B,5,9,4.907
12,olderAgeGroup,B,5,10,-3.325
12,olderAgeGroup,A,1,1,-31.756
12,olderAgeGroup,A,1,2,-32.368
12,olderAgeGroup,A,1,3,-28.424
12,olderAgeGroup,A,1,4,-17.08
12,olderAgeGroup,A,1,5,-25.949
12,olderAgeGroup,A,1,6,-21.288
12,olderAgeGroup,A,1,7,-26.004
12,olderAgeGroup,A,1,8,-20.931
12,olderAgeGroup,A,1,9,-23.74
12,olderAgeGroup,A,1,10,-22.289
12,olderAgeGroup,A,2,1,-11.343
12,olderAgeGroup,A,2,2,-7.621
12,olderAgeGroup,A,2,3,-5.489
12,olderAgeGroup,A,2,4,-11.218
12,olderAgeGroup,A,2,5,-15.68
12,olderAgeGroup,A,2,6,-0.87
12,olderAgeGroup,A,2,7,-10.879
12,olderAgeGroup,A,2,8,-10.147
12,olderAgeGroup,A,2,9,-8.828
12,olderAgeGroup,A,2,10,-6.353
12,olderAgeGroup,A,3,1,-22.638
12,olderAgeGroup,A,3,2,-36.874
12,olderAgeGroup,A,3,3,-31.43
12,olderAgeGroup,A,3,4,-11.124
12,olderAgeGroup,A,3,5,-18.039
12,olderAgeGroup,A,3,6,-9.245
12,olderAgeGroup,A,3,7,-12.698
12,olderAgeGroup,A,3,8,-11.128
12,olderAgeGroup,A,3,9,-12.995
12,olderAgeGroup,A,3,10,-5.258
12,olderAgeGroup,A,4,1,-16.889
12,olderAgeGroup,A,4,2,-20.813
12,olderAgeGroup,A,4,3,-7.113
12,olderAgeGroup,A,4,4,-7.912
12,olderAgeGroup,A,4,5,-14.395
12,olderAgeGroup,A,4,6,-24.478
12,olderAgeGroup,A,4,7,-1.662
12,olderAgeGroup,A,4,8,-7.853
12,olderAgeGroup,A,4,9,-6.137
12,olderAgeGroup,A,4,10,-7.633
12,olderAgeGroup,A,5,1,-13.198
12,olderAgeGroup,A,5,2,-7.578
12,olderAgeGroup,A,5,3,-17.548
12,olderAgeGroup,A,5,4,-8.123
12,olderAgeGroup,A,5,5,-19.377
12,olderAgeGroup,A,5,6,-6.726
12,olderAgeGroup,A,5,7,-1.462
12,olderAgeGroup,A,5,8,-0.011
12,olderAgeGroup,A,5,9,0.893
12,olderAgeGroup,A,5,10,8.98
13,youngerAgeGroup,B,1,1,-10.372
13,youngerAgeGroup,B,1,2,-0.935
13,youngerAgeGroup,B,1,3,2.562
13,youngerAgeGroup,B,1,4,-1.558
13,youngerAgeGroup,B,1,5,-4.985
13,youngerAgeGroup,B,1,6,14.149
13,youngerAgeGroup,B,1,7,0.156
13,youngerAgeGroup,B,1,8,18.828
13,youngerAgeGroup,B,1,9,13.778
13,youngerAgeGroup,B,1,10,20.179
13,youngerAgeGroup,B,2,1,17.347
13,youngerAgeGroup,B,2,2,24.101
13,youngerAgeGroup,B,2,3,14.365
13,youngerAgeGroup,B,2,4,26.633
13,youngerAgeGroup,B,2,5,18.999
13,youngerAgeGroup,B,2,6,30.623
13,youngerAgeGroup,B,2,7,19.827
13,youngerAgeGroup,B,2,8,24.026
13,youngerAgeGroup,B,2,9,27.806
13,youngerAgeGroup,B,2,10,28.226
13,youngerAgeGroup,B,3,1,2.726
13,youngerAgeGroup,B,3,2,8.542
13,youngerAgeGroup,B,3,3,16.074
13,youngerAgeGroup,B,3,4,12.032
13,youngerAgeGroup,B,3,5,23.103
13,youngerAgeGroup,B,3,6,13.712
13,youngerAgeGroup,B,3,7,0.359
13,youngerAgeGroup,B,3,8,13.892
13,youngerAgeGroup,B,3,9,11.281
13,youngerAgeGroup,B,3,10,9.897
13,youngerAgeGroup,B,4,1,17.505
13,youngerAgeGroup,B,4,2,10.2
13,youngerAgeGroup,B,4,3,6.967
13,youngerAgeGroup,B,4,4,26.67
13,youngerAgeGroup,B,4,5,26.538
13,youngerAgeGroup,B,4,6,23.704
13,youngerAgeGroup,B,4,7,19.208
13,youngerAgeGroup,B,4,8,22.368
13,youngerAgeGroup,B,4,9,28.835
13,youngerAgeGroup,B,4,10,22.962
13,youngerAgeGroup,B,5,1,12.691
13,youngerAgeGroup,B,5,2,13.483
13,youngerAgeGroup,B,5,3,22.203
13,youngerAgeGroup,B,5,4,21.809
13,youngerAgeGroup,B,5,5,30.157
13,youngerAgeGroup,B,5,6,7.526
13,youngerAgeGroup,B,5,7,31.187
13,youngerAgeGroup,B,5,8,28.42
13,youngerAgeGroup,B,5,9,29.504
13,youngerAgeGroup,B,5,10,30.484
13,youngerAgeGroup,A,1,1,-5.203
13,youngerAgeGroup,A,1,2,-3.372
13,youngerAgeGroup,A,1,3,4.405
13,youngerAgeGroup,A,1,4,1.308
13,youngerAgeGroup,A,1,5,1.548
13,youngerAgeGroup,A,1,6,8.943
13,youngerAgeGroup,A,1,7,3.1
13,youngerAgeGroup,A,1,8,5.443
13,youngerAgeGroup,A,1,9,10.228
13,youngerAgeGroup,A,1,10,9.638
13,youngerAgeGroup,A,2,1,13.743
13,youngerAgeGroup,A,2,2,3.74
13,youngerAgeGroup,A,2,3,17.972
13,youngerAgeGroup,A,2,4,22.991
13,youngerAgeGroup,A,2,5,20.765
13,youngerAgeGroup,A,2,6,25.525
13,youngerAgeGroup,A,2,7,30.745
13,youngerAgeGroup,A,2,8,29.065
13,youngerAgeGroup,A,2,9,25.32
13,youngerAgeGroup,A,2,10,27.407
13,youngerAgeGroup,A,3,1,18.086
13,youngerAgeGroup,A,3,2,13.642
13,youngerAgeGroup,A,3,3,1.623
13,youngerAgeGroup,A,3,4,16.896
13,youngerAgeGroup,A,3,5,13.828
13,youngerAgeGroup,A,3,6,23.557
13,youngerAgeGroup,A,3,7,16.223
13,youngerAgeGroup,A,3,8,14.114
13,youngerAgeGroup,A,3,9,26.643
13,youngerAgeGroup,A,3,10,20.382
